,horizontalDifference,trial
0,2.28314208984375,vp2_154_Session3_d03_b04_11
1,2.28314208984375,vp2_154_Session3_d03_b04_11
2,2.28314208984375,vp2_154_Session3_d03_b04_11
3,-18.341278076171875,vp2_154_Session3_d03_b04_11
4,-18.341278076171875,vp2_154_Session3_d03_b04_11
5,-18.341278076171875,vp2_154_Session3_d03_b04_11
0,-14.069976806640625,vp2_155_Session3_d03_b04_12
1,-14.069976806640625,vp2_155_Session3_d03_b04_12
2,-14.069976806640625,vp2_155_Session3_d03_b04_12
0,7.813262939453125,vp2_156_Session3_d03_b04_13
1,7.813262939453125,vp2_156_Session3_d03_b04_13
2,7.813262939453125,vp2_156_Session3_d03_b04_13
0,7.8271484375,vp2_157_Session3_d03_b04_14
1,7.8271484375,vp2_157_Session3_d03_b04_14
2,7.8271484375,vp2_157_Session3_d03_b04_14
0,-34.3929443359375,vp2_158_Session3_d03_b04_15
1,-34.3929443359375,vp2_158_Session3_d03_b04_15
2,-34.3929443359375,vp2_158_Session3_d03_b04_15
0,9.8753662109375,vp2_159_Session3_d03_b04_16
1,9.8753662109375,vp2_159_Session3_d03_b04_16
2,9.8753662109375,vp2_159_Session3_d03_b04_16
0,-17.0498046875,vp2_160_Session3_d03_b04_17
1,-17.0498046875,vp2_160_Session3_d03_b04_17
2,-17.0498046875,vp2_160_Session3_d03_b04_17
0,5.771942138671875,vp2_161_Session3_d03_b04_18
1,5.771942138671875,vp2_161_Session3_d03_b04_18
2,5.771942138671875,vp2_161_Session3_d03_b04_18
0,9.3526611328125,vp2_162_Session3_d03_b04_19
1,9.3526611328125,vp2_162_Session3_d03_b04_19
2,9.3526611328125,vp2_162_Session3_d03_b04_19
0,18.1231689453125,vp2_163_Session3_d03_b04_20
1,18.1231689453125,vp2_163_Session3_d03_b04_20
2,18.1231689453125,vp2_163_Session3_d03_b04_20
0,-31.4698486328125,vp2_164_Session3_d03_b04_21
1,-31.4698486328125,vp2_164_Session3_d03_b04_21
2,-31.4698486328125,vp2_164_Session3_d03_b04_21
0,13.775787353515625,vp2_165_Session3_d03_b04_22
1,13.775787353515625,vp2_165_Session3_d03_b04_22
2,13.775787353515625,vp2_165_Session3_d03_b04_22
0,13.364349365234375,vp2_166_Session3_d03_b04_23
1,13.364349365234375,vp2_166_Session3_d03_b04_23
2,13.364349365234375,vp2_166_Session3_d03_b04_23
0,6.086151123046875,vp2_167_Session3_d03_b04_24
1,6.086151123046875,vp2_167_Session3_d03_b04_24
2,6.086151123046875,vp2_167_Session3_d03_b04_24
0,11.950714111328125,vp2_169_Session3_d03_b04_26
1,11.950714111328125,vp2_169_Session3_d03_b04_26
2,11.950714111328125,vp2_169_Session3_d03_b04_26
0,-11.366973876953125,vp2_170_Session3_d03_b04_27
1,-11.366973876953125,vp2_170_Session3_d03_b04_27
2,-11.366973876953125,vp2_170_Session3_d03_b04_27
0,13.7935791015625,vp2_171_Session3_d03_b04_28
1,13.7935791015625,vp2_171_Session3_d03_b04_28
2,13.7935791015625,vp2_171_Session3_d03_b04_28
0,13.415557861328125,vp2_172_Session3_d03_b04_29
1,13.415557861328125,vp2_172_Session3_d03_b04_29
2,13.415557861328125,vp2_172_Session3_d03_b04_29
3,-9.0263671875,vp2_172_Session3_d03_b04_29
4,-9.0263671875,vp2_172_Session3_d03_b04_29
5,-9.0263671875,vp2_172_Session3_d03_b04_29
0,-4.522216796875,vp2_173_Session3_d03_b04_30
1,-4.522216796875,vp2_173_Session3_d03_b04_30
2,-4.522216796875,vp2_173_Session3_d03_b04_30
0,7.20703125,vp2_174_Session3_d03_b04_31
1,7.20703125,vp2_174_Session3_d03_b04_31
2,7.20703125,vp2_174_Session3_d03_b04_31
0,1.839202880859375,vp2_175_Session3_d03_b04_32
1,1.839202880859375,vp2_175_Session3_d03_b04_32
2,1.839202880859375,vp2_175_Session3_d03_b04_32
0,10.5496826171875,vp2_176_Session3_d03_b04_33
1,10.5496826171875,vp2_176_Session3_d03_b04_33
2,10.5496826171875,vp2_176_Session3_d03_b04_33
0,-3.51678466796875,vp2_177_Session3_d03_b04_34
1,-3.51678466796875,vp2_177_Session3_d03_b04_34
2,-3.51678466796875,vp2_177_Session3_d03_b04_34
0,-13.497955322265625,vp2_178_Session3_d03_b04_35
1,-13.497955322265625,vp2_178_Session3_d03_b04_35
2,-13.497955322265625,vp2_178_Session3_d03_b04_35
0,-0.591705322265625,vp2_179_Session3_d03_b04_36
1,-0.591705322265625,vp2_179_Session3_d03_b04_36
2,-0.591705322265625,vp2_179_Session3_d03_b04_36
0,3.556396484375,vp2_180_Session3_d03_b04_37
1,3.556396484375,vp2_180_Session3_d03_b04_37
2,3.556396484375,vp2_180_Session3_d03_b04_37
0,-6.54522705078125,vp2_181_Session3_d03_b04_38
1,-6.54522705078125,vp2_181_Session3_d03_b04_38
2,-6.54522705078125,vp2_181_Session3_d03_b04_38
0,-27.309417724609375,vp2_182_Session3_d03_b04_39
1,-27.309417724609375,vp2_182_Session3_d03_b04_39
2,-27.309417724609375,vp2_182_Session3_d03_b04_39
0,-0.81646728515625,vp2_183_Session3_d03_b04_40
1,-0.81646728515625,vp2_183_Session3_d03_b04_40
2,-0.81646728515625,vp2_183_Session3_d03_b04_40
0,-27.862274169921875,vp2_184_Session3_d03_b04_41
1,-27.862274169921875,vp2_184_Session3_d03_b04_41
2,-27.862274169921875,vp2_184_Session3_d03_b04_41
0,22.2100830078125,vp2_185_Session3_d03_b04_42
1,22.2100830078125,vp2_185_Session3_d03_b04_42
2,22.2100830078125,vp2_185_Session3_d03_b04_42
0,9.763946533203125,vp2_186_Session3_d03_b04_43
1,9.763946533203125,vp2_186_Session3_d03_b04_43
2,9.763946533203125,vp2_186_Session3_d03_b04_43
0,0.06744384765625,vp2_187_Session3_d03_b04_44
1,0.06744384765625,vp2_187_Session3_d03_b04_44
2,0.06744384765625,vp2_187_Session3_d03_b04_44
0,-2.719024658203125,vp2_188_Session3_d03_b04_45
1,-2.719024658203125,vp2_188_Session3_d03_b04_45
2,-2.719024658203125,vp2_188_Session3_d03_b04_45
0,-0.06744384765625,vp2_189_Session3_d03_b04_46
1,-0.06744384765625,vp2_189_Session3_d03_b04_46
2,-0.06744384765625,vp2_189_Session3_d03_b04_46
0,-1.321380615234375,vp2_190_Session3_d03_b04_47
1,-1.321380615234375,vp2_190_Session3_d03_b04_47
2,-1.321380615234375,vp2_190_Session3_d03_b04_47
0,-24.2601318359375,vp2_191_Session3_d03_b04_48
1,-24.2601318359375,vp2_191_Session3_d03_b04_48
2,-24.2601318359375,vp2_191_Session3_d03_b04_48
0,10.76727294921875,vp2_192_Session3_d03_b05_1
1,10.76727294921875,vp2_192_Session3_d03_b05_1
2,10.76727294921875,vp2_192_Session3_d03_b05_1
0,24.98077392578125,vp2_193_Session3_d03_b05_2
1,24.98077392578125,vp2_193_Session3_d03_b05_2
2,24.98077392578125,vp2_193_Session3_d03_b05_2
0,-32.8236083984375,vp2_194_Session3_d03_b05_3
1,-32.8236083984375,vp2_194_Session3_d03_b05_3
2,-32.8236083984375,vp2_194_Session3_d03_b05_3
0,0.39337158203125,vp2_195_Session3_d03_b05_4
1,0.39337158203125,vp2_195_Session3_d03_b05_4
2,0.39337158203125,vp2_195_Session3_d03_b05_4
0,15.6531982421875,vp2_196_Session3_d03_b05_5
1,15.6531982421875,vp2_196_Session3_d03_b05_5
2,15.6531982421875,vp2_196_Session3_d03_b05_5
0,3.20098876953125,vp2_197_Session3_d03_b05_6
1,3.20098876953125,vp2_197_Session3_d03_b05_6
2,3.20098876953125,vp2_197_Session3_d03_b05_6
0,13.07073974609375,vp2_198_Session3_d03_b05_7
1,13.07073974609375,vp2_198_Session3_d03_b05_7
2,13.07073974609375,vp2_198_Session3_d03_b05_7
0,11.13671875,vp2_199_Session3_d03_b05_8
1,11.13671875,vp2_199_Session3_d03_b05_8
2,11.13671875,vp2_199_Session3_d03_b05_8
0,-27.30072021484375,vp2_200_Session3_d03_b05_9
1,-27.30072021484375,vp2_200_Session3_d03_b05_9
2,-27.30072021484375,vp2_200_Session3_d03_b05_9
0,11.371551513671875,vp2_201_Session3_d03_b05_10
1,11.371551513671875,vp2_201_Session3_d03_b05_10
2,11.371551513671875,vp2_201_Session3_d03_b05_10
0,-18.585357666015625,vp2_202_Session3_d03_b05_11
1,-18.585357666015625,vp2_202_Session3_d03_b05_11
2,-18.585357666015625,vp2_202_Session3_d03_b05_11
0,20.365753173828125,vp2_203_Session3_d03_b05_12
1,20.365753173828125,vp2_203_Session3_d03_b05_12
2,20.365753173828125,vp2_203_Session3_d03_b05_12
0,28.073394775390625,vp2_204_Session3_d03_b05_13
1,28.073394775390625,vp2_204_Session3_d03_b05_13
2,28.073394775390625,vp2_204_Session3_d03_b05_13
0,-0.384918212890625,vp2_205_Session3_d03_b05_14
1,-0.384918212890625,vp2_205_Session3_d03_b05_14
2,-0.384918212890625,vp2_205_Session3_d03_b05_14
0,-0.413299560546875,vp2_206_Session3_d03_b05_15
1,-0.413299560546875,vp2_206_Session3_d03_b05_15
2,-0.413299560546875,vp2_206_Session3_d03_b05_15
0,11.458984375,vp2_207_Session3_d03_b05_16
1,11.458984375,vp2_207_Session3_d03_b05_16
2,11.458984375,vp2_207_Session3_d03_b05_16
0,0.13226318359375,vp2_208_Session3_d03_b05_17
1,0.13226318359375,vp2_208_Session3_d03_b05_17
2,0.13226318359375,vp2_208_Session3_d03_b05_17
0,12.013671875,vp2_209_Session3_d03_b05_18
1,12.013671875,vp2_209_Session3_d03_b05_18
2,12.013671875,vp2_209_Session3_d03_b05_18
0,5.87200927734375,vp2_210_Session3_d03_b05_19
1,5.87200927734375,vp2_210_Session3_d03_b05_19
2,5.87200927734375,vp2_210_Session3_d03_b05_19
0,-26.414764404296875,vp2_211_Session3_d03_b05_20
1,-26.414764404296875,vp2_211_Session3_d03_b05_20
2,-26.414764404296875,vp2_211_Session3_d03_b05_20
0,-34.840789794921875,vp2_212_Session3_d03_b05_21
1,-34.840789794921875,vp2_212_Session3_d03_b05_21
2,-34.840789794921875,vp2_212_Session3_d03_b05_21
0,24.742340087890625,vp2_213_Session3_d03_b05_22
1,24.742340087890625,vp2_213_Session3_d03_b05_22
2,24.742340087890625,vp2_213_Session3_d03_b05_22
0,7.5421142578125,vp2_214_Session3_d03_b05_23
1,7.5421142578125,vp2_214_Session3_d03_b05_23
2,7.5421142578125,vp2_214_Session3_d03_b05_23
0,12.975830078125,vp2_215_Session3_d03_b05_24
1,12.975830078125,vp2_215_Session3_d03_b05_24
2,12.975830078125,vp2_215_Session3_d03_b05_24
0,14.546600341796875,vp2_216_Session3_d03_b05_25
1,14.546600341796875,vp2_216_Session3_d03_b05_25
2,14.546600341796875,vp2_216_Session3_d03_b05_25
0,-29.43359375,vp2_217_Session3_d03_b05_26
1,-29.43359375,vp2_217_Session3_d03_b05_26
2,-29.43359375,vp2_217_Session3_d03_b05_26
0,-15.014251708984375,vp2_218_Session3_d03_b05_27
1,-15.014251708984375,vp2_218_Session3_d03_b05_27
2,-15.014251708984375,vp2_218_Session3_d03_b05_27
0,9.439361572265625,vp2_219_Session3_d03_b05_28
1,9.439361572265625,vp2_219_Session3_d03_b05_28
2,9.439361572265625,vp2_219_Session3_d03_b05_28
0,1.12841796875,vp2_220_Session3_d03_b05_29
1,1.12841796875,vp2_220_Session3_d03_b05_29
2,1.12841796875,vp2_220_Session3_d03_b05_29
0,-25.17376708984375,vp2_221_Session3_d03_b05_30
1,-25.17376708984375,vp2_221_Session3_d03_b05_30
2,-25.17376708984375,vp2_221_Session3_d03_b05_30
0,15.998931884765625,vp2_222_Session3_d03_b05_31
1,15.998931884765625,vp2_222_Session3_d03_b05_31
2,15.998931884765625,vp2_222_Session3_d03_b05_31
3,9.317626953125,vp2_222_Session3_d03_b05_31
4,9.317626953125,vp2_222_Session3_d03_b05_31
5,9.317626953125,vp2_222_Session3_d03_b05_31
0,-8.844635009765625,vp2_223_Session3_d03_b05_32
1,-8.844635009765625,vp2_223_Session3_d03_b05_32
2,-8.844635009765625,vp2_223_Session3_d03_b05_32
0,-10.668243408203125,vp2_224_Session3_d03_b05_33
1,-10.668243408203125,vp2_224_Session3_d03_b05_33
2,-10.668243408203125,vp2_224_Session3_d03_b05_33
0,24.7772216796875,vp2_225_Session3_d03_b05_34
1,24.7772216796875,vp2_225_Session3_d03_b05_34
2,24.7772216796875,vp2_225_Session3_d03_b05_34
0,-16.992950439453125,vp2_227_Session3_d03_b05_36
1,-16.992950439453125,vp2_227_Session3_d03_b05_36
2,-16.992950439453125,vp2_227_Session3_d03_b05_36
0,24.27471923828125,vp2_228_Session3_d03_b05_37
1,24.27471923828125,vp2_228_Session3_d03_b05_37
2,24.27471923828125,vp2_228_Session3_d03_b05_37
0,15.21990966796875,vp2_229_Session3_d03_b05_38
1,15.21990966796875,vp2_229_Session3_d03_b05_38
2,15.21990966796875,vp2_229_Session3_d03_b05_38
0,18.67828369140625,vp2_230_Session3_d03_b05_39
1,18.67828369140625,vp2_230_Session3_d03_b05_39
2,18.67828369140625,vp2_230_Session3_d03_b05_39
0,12.364013671875,vp2_231_Session3_d03_b05_40
1,12.364013671875,vp2_231_Session3_d03_b05_40
2,12.364013671875,vp2_231_Session3_d03_b05_40
0,0.836578369140625,vp2_232_Session3_d03_b05_41
1,0.836578369140625,vp2_232_Session3_d03_b05_41
2,0.836578369140625,vp2_232_Session3_d03_b05_41
0,11.020263671875,vp2_233_Session3_d03_b05_42
1,11.020263671875,vp2_233_Session3_d03_b05_42
2,11.020263671875,vp2_233_Session3_d03_b05_42
0,-1.27581787109375,vp2_234_Session3_d03_b05_43
1,-1.27581787109375,vp2_234_Session3_d03_b05_43
2,-1.27581787109375,vp2_234_Session3_d03_b05_43
0,-13.1649169921875,vp2_235_Session3_d03_b05_44
1,-13.1649169921875,vp2_235_Session3_d03_b05_44
2,-13.1649169921875,vp2_235_Session3_d03_b05_44
0,2.58544921875,vp2_236_Session3_d03_b05_45
1,2.58544921875,vp2_236_Session3_d03_b05_45
2,2.58544921875,vp2_236_Session3_d03_b05_45
0,13.365936279296875,vp2_237_Session3_d03_b05_46
1,13.365936279296875,vp2_237_Session3_d03_b05_46
2,13.365936279296875,vp2_237_Session3_d03_b05_46
0,-9.9036865234375,vp2_238_Session3_d03_b05_47
1,-9.9036865234375,vp2_238_Session3_d03_b05_47
2,-9.9036865234375,vp2_238_Session3_d03_b05_47
0,-34.336669921875,vp2_239_Session3_d03_b05_48
1,-34.336669921875,vp2_239_Session3_d03_b05_48
2,-34.336669921875,vp2_239_Session3_d03_b05_48
0,12.682281494140625,vp2_240_Session3_d03_b06_1
1,12.682281494140625,vp2_240_Session3_d03_b06_1
2,12.682281494140625,vp2_240_Session3_d03_b06_1
0,17.479766845703125,vp2_241_Session3_d03_b06_2
1,17.479766845703125,vp2_241_Session3_d03_b06_2
2,17.479766845703125,vp2_241_Session3_d03_b06_2
0,-31.714141845703125,vp2_242_Session3_d03_b06_3
1,-31.714141845703125,vp2_242_Session3_d03_b06_3
2,-31.714141845703125,vp2_242_Session3_d03_b06_3
0,20.561737060546875,vp2_243_Session3_d03_b06_4
1,20.561737060546875,vp2_243_Session3_d03_b06_4
2,20.561737060546875,vp2_243_Session3_d03_b06_4
0,-9.96954345703125,vp2_244_Session3_d03_b06_5
1,-9.96954345703125,vp2_244_Session3_d03_b06_5
2,-9.96954345703125,vp2_244_Session3_d03_b06_5
0,12.949249267578125,vp2_245_Session3_d03_b06_6
1,12.949249267578125,vp2_245_Session3_d03_b06_6
2,12.949249267578125,vp2_245_Session3_d03_b06_6
0,21.031524658203125,vp2_246_Session3_d03_b06_7
1,21.031524658203125,vp2_246_Session3_d03_b06_7
2,21.031524658203125,vp2_246_Session3_d03_b06_7
0,-26.834259033203125,vp2_247_Session3_d03_b06_8
1,-26.834259033203125,vp2_247_Session3_d03_b06_8
2,-26.834259033203125,vp2_247_Session3_d03_b06_8
0,8.38751220703125,vp2_248_Session3_d03_b06_9
1,8.38751220703125,vp2_248_Session3_d03_b06_9
2,8.38751220703125,vp2_248_Session3_d03_b06_9
0,18.902740478515625,vp2_249_Session3_d03_b06_10
1,18.902740478515625,vp2_249_Session3_d03_b06_10
2,18.902740478515625,vp2_249_Session3_d03_b06_10
0,-12.56085205078125,vp2_250_Session3_d03_b06_11
1,-12.56085205078125,vp2_250_Session3_d03_b06_11
2,-12.56085205078125,vp2_250_Session3_d03_b06_11
0,-24.0157470703125,vp2_251_Session3_d03_b06_12
1,-24.0157470703125,vp2_251_Session3_d03_b06_12
2,-24.0157470703125,vp2_251_Session3_d03_b06_12
0,15.553619384765625,vp2_252_Session3_d03_b06_13
1,15.553619384765625,vp2_252_Session3_d03_b06_13
2,15.553619384765625,vp2_252_Session3_d03_b06_13
0,-15.41888427734375,vp2_253_Session3_d03_b06_14
1,-15.41888427734375,vp2_253_Session3_d03_b06_14
2,-15.41888427734375,vp2_253_Session3_d03_b06_14
0,-9.250885009765625,vp2_254_Session3_d03_b06_15
1,-9.250885009765625,vp2_254_Session3_d03_b06_15
2,-9.250885009765625,vp2_254_Session3_d03_b06_15
0,13.195343017578125,vp2_255_Session3_d03_b06_16
1,13.195343017578125,vp2_255_Session3_d03_b06_16
2,13.195343017578125,vp2_255_Session3_d03_b06_16
0,7.572998046875,vp2_256_Session3_d03_b06_17
1,7.572998046875,vp2_256_Session3_d03_b06_17
2,7.572998046875,vp2_256_Session3_d03_b06_17
0,12.72552490234375,vp2_257_Session3_d03_b06_18
1,12.72552490234375,vp2_257_Session3_d03_b06_18
2,12.72552490234375,vp2_257_Session3_d03_b06_18
0,5.6363525390625,vp2_258_Session3_d03_b06_19
1,5.6363525390625,vp2_258_Session3_d03_b06_19
2,5.6363525390625,vp2_258_Session3_d03_b06_19
0,25.373687744140625,vp2_259_Session3_d03_b06_20
1,25.373687744140625,vp2_259_Session3_d03_b06_20
2,25.373687744140625,vp2_259_Session3_d03_b06_20
0,-35.040069580078125,vp2_260_Session3_d03_b06_21
1,-35.040069580078125,vp2_260_Session3_d03_b06_21
2,-35.040069580078125,vp2_260_Session3_d03_b06_21
0,4.8399658203125,vp2_261_Session3_d03_b06_22
1,4.8399658203125,vp2_261_Session3_d03_b06_22
2,4.8399658203125,vp2_261_Session3_d03_b06_22
0,-25.9583740234375,vp2_262_Session3_d03_b06_23
1,-25.9583740234375,vp2_262_Session3_d03_b06_23
2,-25.9583740234375,vp2_262_Session3_d03_b06_23
0,-17.19183349609375,vp2_263_Session3_d03_b06_24
1,-17.19183349609375,vp2_263_Session3_d03_b06_24
2,-17.19183349609375,vp2_263_Session3_d03_b06_24
0,24.66876220703125,vp2_264_Session3_d03_b06_25
1,24.66876220703125,vp2_264_Session3_d03_b06_25
2,24.66876220703125,vp2_264_Session3_d03_b06_25
0,-11.514678955078125,vp2_265_Session3_d03_b06_26
1,-11.514678955078125,vp2_265_Session3_d03_b06_26
2,-11.514678955078125,vp2_265_Session3_d03_b06_26
0,-28.58203125,vp2_266_Session3_d03_b06_27
1,-28.58203125,vp2_266_Session3_d03_b06_27
2,-28.58203125,vp2_266_Session3_d03_b06_27
0,23.88897705078125,vp2_267_Session3_d03_b06_28
1,23.88897705078125,vp2_267_Session3_d03_b06_28
2,23.88897705078125,vp2_267_Session3_d03_b06_28
0,-9.69696044921875,vp2_268_Session3_d03_b06_29
1,-9.69696044921875,vp2_268_Session3_d03_b06_29
2,-9.69696044921875,vp2_268_Session3_d03_b06_29
0,-25.276031494140625,vp2_269_Session3_d03_b06_30
1,-25.276031494140625,vp2_269_Session3_d03_b06_30
2,-25.276031494140625,vp2_269_Session3_d03_b06_30
0,10.287384033203125,vp2_270_Session3_d03_b06_31
1,10.287384033203125,vp2_270_Session3_d03_b06_31
2,10.287384033203125,vp2_270_Session3_d03_b06_31
0,24.344268798828125,vp2_271_Session3_d03_b06_32
1,24.344268798828125,vp2_271_Session3_d03_b06_32
2,24.344268798828125,vp2_271_Session3_d03_b06_32
0,11.118316650390625,vp2_272_Session3_d03_b06_33
1,11.118316650390625,vp2_272_Session3_d03_b06_33
2,11.118316650390625,vp2_272_Session3_d03_b06_33
0,6.30718994140625,vp2_273_Session3_d03_b06_34
1,6.30718994140625,vp2_273_Session3_d03_b06_34
2,6.30718994140625,vp2_273_Session3_d03_b06_34
0,2.844268798828125,vp2_274_Session3_d03_b06_35
1,2.844268798828125,vp2_274_Session3_d03_b06_35
2,2.844268798828125,vp2_274_Session3_d03_b06_35
0,4.71697998046875,vp2_275_Session3_d03_b06_36
1,4.71697998046875,vp2_275_Session3_d03_b06_36
2,4.71697998046875,vp2_275_Session3_d03_b06_36
0,22.582611083984375,vp2_276_Session3_d03_b06_37
1,22.582611083984375,vp2_276_Session3_d03_b06_37
2,22.582611083984375,vp2_276_Session3_d03_b06_37
0,-14.95697021484375,vp2_277_Session3_d03_b06_38
1,-14.95697021484375,vp2_277_Session3_d03_b06_38
2,-14.95697021484375,vp2_277_Session3_d03_b06_38
0,22.197601318359375,vp2_278_Session3_d03_b06_39
1,22.197601318359375,vp2_278_Session3_d03_b06_39
2,22.197601318359375,vp2_278_Session3_d03_b06_39
0,13.880126953125,vp2_279_Session3_d03_b06_40
1,13.880126953125,vp2_279_Session3_d03_b06_40
2,13.880126953125,vp2_279_Session3_d03_b06_40
0,27.907928466796875,vp2_280_Session3_d03_b06_41
1,27.907928466796875,vp2_280_Session3_d03_b06_41
2,27.907928466796875,vp2_280_Session3_d03_b06_41
0,8.838592529296875,vp2_281_Session3_d03_b06_42
1,8.838592529296875,vp2_281_Session3_d03_b06_42
2,8.838592529296875,vp2_281_Session3_d03_b06_42
0,16.13665771484375,vp2_282_Session3_d03_b06_43
1,16.13665771484375,vp2_282_Session3_d03_b06_43
2,16.13665771484375,vp2_282_Session3_d03_b06_43
0,-0.854888916015625,vp2_283_Session3_d03_b06_44
1,-0.854888916015625,vp2_283_Session3_d03_b06_44
2,-0.854888916015625,vp2_283_Session3_d03_b06_44
0,-19.34307861328125,vp2_284_Session3_d03_b06_45
1,-19.34307861328125,vp2_284_Session3_d03_b06_45
2,-19.34307861328125,vp2_284_Session3_d03_b06_45
0,5.71319580078125,vp2_285_Session3_d03_b06_46
1,5.71319580078125,vp2_285_Session3_d03_b06_46
2,5.71319580078125,vp2_285_Session3_d03_b06_46
0,4.4364013671875,vp2_287_Session3_d03_b06_48
1,4.4364013671875,vp2_287_Session3_d03_b06_48
2,4.4364013671875,vp2_287_Session3_d03_b06_48
0,18.829864501953125,vp2_288_Session3_d03_b07_1
1,18.829864501953125,vp2_288_Session3_d03_b07_1
2,18.829864501953125,vp2_288_Session3_d03_b07_1
0,-17.040863037109375,vp2_289_Session3_d03_b07_2
1,-17.040863037109375,vp2_289_Session3_d03_b07_2
2,-17.040863037109375,vp2_289_Session3_d03_b07_2
0,5.722198486328125,vp2_290_Session3_d03_b07_3
1,5.722198486328125,vp2_290_Session3_d03_b07_3
2,5.722198486328125,vp2_290_Session3_d03_b07_3
0,14.96868896484375,vp2_291_Session3_d03_b07_4
1,14.96868896484375,vp2_291_Session3_d03_b07_4
2,14.96868896484375,vp2_291_Session3_d03_b07_4
0,-20.772979736328125,vp2_292_Session3_d03_b07_5
1,-20.772979736328125,vp2_292_Session3_d03_b07_5
2,-20.772979736328125,vp2_292_Session3_d03_b07_5
0,13.101715087890625,vp2_293_Session3_d03_b07_6
1,13.101715087890625,vp2_293_Session3_d03_b07_6
2,13.101715087890625,vp2_293_Session3_d03_b07_6
0,11.304168701171875,vp2_294_Session3_d03_b07_7
1,11.304168701171875,vp2_294_Session3_d03_b07_7
2,11.304168701171875,vp2_294_Session3_d03_b07_7
0,-29.53070068359375,vp2_295_Session3_d03_b07_8
1,-29.53070068359375,vp2_295_Session3_d03_b07_8
2,-29.53070068359375,vp2_295_Session3_d03_b07_8
0,20.45367431640625,vp2_296_Session3_d03_b07_9
1,20.45367431640625,vp2_296_Session3_d03_b07_9
2,20.45367431640625,vp2_296_Session3_d03_b07_9
0,-1.007354736328125,vp2_297_Session3_d03_b07_10
1,-1.007354736328125,vp2_297_Session3_d03_b07_10
2,-1.007354736328125,vp2_297_Session3_d03_b07_10
0,17.20428466796875,vp2_298_Session3_d03_b07_11
1,17.20428466796875,vp2_298_Session3_d03_b07_11
2,17.20428466796875,vp2_298_Session3_d03_b07_11
0,-41.404571533203125,vp2_299_Session3_d03_b07_12
1,-41.404571533203125,vp2_299_Session3_d03_b07_12
2,-41.404571533203125,vp2_299_Session3_d03_b07_12
0,-3.499786376953125,vp2_300_Session3_d03_b07_13
1,-3.499786376953125,vp2_300_Session3_d03_b07_13
2,-3.499786376953125,vp2_300_Session3_d03_b07_13
0,-7.988067626953125,vp2_301_Session3_d03_b07_14
1,-7.988067626953125,vp2_301_Session3_d03_b07_14
2,-7.988067626953125,vp2_301_Session3_d03_b07_14
0,32.496307373046875,vp2_302_Session3_d03_b07_15
1,32.496307373046875,vp2_302_Session3_d03_b07_15
2,32.496307373046875,vp2_302_Session3_d03_b07_15
0,30.584625244140625,vp2_303_Session3_d03_b07_16
1,30.584625244140625,vp2_303_Session3_d03_b07_16
2,30.584625244140625,vp2_303_Session3_d03_b07_16
0,2.02777099609375,vp2_304_Session3_d03_b07_17
1,2.02777099609375,vp2_304_Session3_d03_b07_17
2,2.02777099609375,vp2_304_Session3_d03_b07_17
0,-18.80908203125,vp2_305_Session3_d03_b07_18
1,-18.80908203125,vp2_305_Session3_d03_b07_18
2,-18.80908203125,vp2_305_Session3_d03_b07_18
0,18.5345458984375,vp2_306_Session3_d03_b07_19
1,18.5345458984375,vp2_306_Session3_d03_b07_19
2,18.5345458984375,vp2_306_Session3_d03_b07_19
0,-23.513519287109375,vp2_307_Session3_d03_b07_20
1,-23.513519287109375,vp2_307_Session3_d03_b07_20
2,-23.513519287109375,vp2_307_Session3_d03_b07_20
0,-30.601470947265625,vp2_308_Session3_d03_b07_21
1,-30.601470947265625,vp2_308_Session3_d03_b07_21
2,-30.601470947265625,vp2_308_Session3_d03_b07_21
0,14.91278076171875,vp2_309_Session3_d03_b07_22
1,14.91278076171875,vp2_309_Session3_d03_b07_22
2,14.91278076171875,vp2_309_Session3_d03_b07_22
0,-32.50897216796875,vp2_311_Session3_d03_b07_24
1,-32.50897216796875,vp2_311_Session3_d03_b07_24
2,-32.50897216796875,vp2_311_Session3_d03_b07_24
0,10.500091552734375,vp2_312_Session3_d03_b07_25
1,10.500091552734375,vp2_312_Session3_d03_b07_25
2,10.500091552734375,vp2_312_Session3_d03_b07_25
0,-19.166839599609375,vp2_313_Session3_d03_b07_26
1,-19.166839599609375,vp2_313_Session3_d03_b07_26
2,-19.166839599609375,vp2_313_Session3_d03_b07_26
0,7.8944091796875,vp2_314_Session3_d03_b07_27
1,7.8944091796875,vp2_314_Session3_d03_b07_27
2,7.8944091796875,vp2_314_Session3_d03_b07_27
0,2.886383056640625,vp2_315_Session3_d03_b07_28
1,2.886383056640625,vp2_315_Session3_d03_b07_28
2,2.886383056640625,vp2_315_Session3_d03_b07_28
0,-24.43853759765625,vp2_316_Session3_d03_b07_29
1,-24.43853759765625,vp2_316_Session3_d03_b07_29
2,-24.43853759765625,vp2_316_Session3_d03_b07_29
0,11.69293212890625,vp2_317_Session3_d03_b07_30
1,11.69293212890625,vp2_317_Session3_d03_b07_30
2,11.69293212890625,vp2_317_Session3_d03_b07_30
0,0.204010009765625,vp2_318_Session3_d03_b07_31
1,0.204010009765625,vp2_318_Session3_d03_b07_31
2,0.204010009765625,vp2_318_Session3_d03_b07_31
0,9.1680908203125,vp2_319_Session3_d03_b07_32
1,9.1680908203125,vp2_319_Session3_d03_b07_32
2,9.1680908203125,vp2_319_Session3_d03_b07_32
